,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
128,spotify:track:1xFfbxmfenEpn4WawGWXiA,Walk Man,Tiny Meat Gang,True,0.928,0.696,4.0,-4.972,0.0866,0.331,0.000119,0.121,0.396,94.994,56,"[Intro]We packin' diamond pistols[Chorus: Cody Ko & Noel Miller]We eatin' good (Yeah?), I'm a fat man (Uh)Faded, chewin' drugs like Pac-Man (Chump)TMG (Uh) on your Walkman (Ooh)You ain't fuckin' wit' itYou can take a walk, man (Walk, walk, walk, walk)Take a walk (Ayy), take a walk (Yuh)You don't wanna push my buttons, take a walk (Walk, walk, walk)Take a walk (Ayy), take a walk (Yuh)You don't wanna push my buttons, take a walk (Nah)Yuh, ayy[Verse 1: Noel Miller]Shorty jumpin' in the front row (Whoo)I put her face on my wood like a totem pole (Goddamn)My lids low from the blunt smoke (Shit)Feelin' RnB holdin' blue notesBoy, you only bussin' down with a fuckin' bus pass (Bitch)Smacking your girlie's box, she a Camel pack (Whoo)Touching her endzone and we gon' run it backFingers all over my quarter pounder and she lovin' that[Interlude: Noel Miller]Uh, hi, babe? We just made a songAnd I'm rapping about other girlsAnd I was just wondering if-Yeah, I know it's just- It's- yeah, it's ok?Alright, cool guysPrint it, it's goodShe said it's alright"
129,spotify:track:45StvejYUdIsyUwqdZ7iJM,Y U Gotta B Like That,Audrey Mika,False,0.732,0.413,9.0,-6.353,0.0702,0.287,0.0,0.0565,0.761,92.066,54,"[Verse 1]You say we're somethin’, somethin' or anotherTryna to keep my records straight 'cause it will never be the sameYou’re lovely under, tryna to be undercoverI said if you wanna keep your face then you better keep out my way, yeah[Pre-Chorus]Respond (Ew)Hello (No)You're saying like, “Don't let go,” you (Yeah)You said we were hanging out, butI feel like I've touched the ground soHello (Hello)Hello (Hello)Hello (You say hello, yeah)Hello and goodbye now, goodbye now[Chorus]So, why you gotta be like that?Why you gotta be like that? (Yeah, uh)Why you gotta be like that?Why you gotta be like that? (Gotta be like that)[Pre-Chorus]I just set the record, baby, you are not the one (Not the one)Tell the other girls I'm not an added-in plus one (Yeah)Why did you spread all those rumors?Trying to match all conclusionsDon't sell yourself off illusions, illusions, illusions (Yeah, yeah)I just think you're crazy if you think I'm into you (Woo, woo)Maybe if you’re smart enough to think it might be true"
131,spotify:track:4zTPYAf5scZdp0LnwPPeWK,Deep End Freestyle,Sleepy Hallow,True,0.876,0.479,4.0,-6.687,0.44,0.703,0.0,0.102,0.776,133.858,63,"[Intro: Fousheé]Go off the deep endI don't think you wanna go off the deep endI don't think you wanna go off the deep endI don't think you wanna give me a reason(Great John on the beat by the way)[Verse: Sleepy Hallow]My body differentShorty said she tryna kick itI'm in her mouth, somethin' like a dentistCookin' up, I'm in the kitchenBig bro wildin', tryna catch a victimI took an L, but now I'm back, gang winnin'Look, and I'm doin' wellDon't even ask how I'm livin' (Facts)Niggas ain't real, they cap (Cap)Ridin' round with the seat laid backThey told me to chill, I'm itchin' to clapIf I pull up, somebody get whackedBoy, tie your laces, niggas trippingRed lights, we gon' skip itFucked up a new V, we was dippin'From the police, I was drillin'But fuck it, let's skate on, huhRun up a bag with my bro gods, huh (Bro)Watch how I show offStep in the room and she takin' her clothes offI ain't even say much, huhAin't even do muchThey like, ""Sleepy, you too much""Know I got a bag, right? HuhKnow I live a fast lifeSaid she fell in love, met her last night, huhSaid she want this shit for lifeGirl, you must be dumb, no, you not the type, huh (What?)No, I'm not the typeI think I was lost in a past lifeCame back, got my cash rightSay you want the sauce, I can get you rightBut it's heavyweight, not light (Hold up, hold up)Bro keep a strap, somethin' like a dykeHe be shootin', he don't like to fightI could get you wrapped up like a giftSmoked up like a spliffChopper tell 'em back up or get hitGot my racks up, now I'm litI could get you packed up in this bitchAnd my blood blue 'cause I'm CripFanny pack full of hundreds (That's a fact)I just reach on my waist, seen he runnin' (Fuck outta here)Bitches say a nigga stuntin', huh (Nigga stuntin')Know they hate how I came up from nothin'Backed down, get to drummin' (Baow, baow)I'ma show a nigga how I'm comin'I was down, now I'm uppin' (Now I'm up)They was hatin' on me, now they lovin' (Oh wait, hold on)"
133,spotify:track:3Zcv9IeYgCvEhxFTfsduaQ,Lil Boat,88GLAM,True,0.764,0.672,6.0,-4.274,0.0655,0.0166,1.06e-06,0.103,0.594,150.021,56,"[Intro: 88 Camino & Derek Wise]Ooh, yeahOoh, yeahYeah, yesD-D-Daytrip took it to 10, hey[Chorus: 88 Camino]Hey, I feel like Lil Boat with the iceI want Ferragamo, I want iceSuper thick her thighs, supersizeSuper thick her thighs, supersizeNew Patek alright, yeah, alrightNew Patek alright, yeah, alrightSuper thick her thighs, supersizeSuper thick her thighs, super[Verse 1: Derek Wise]Yeah, first I fuck the bitch, uh, then I park my car, yeahEven with the clouds, we still layin' under stars, yeahAin't used to bein' home, ain't seen my bedroom in a while (No)Rather be out on the road makin' figures, ask me how (Yeah)All the years I scraped the plate, can't afford to fuck aroundAll the losses took to date, I deserve the bustdownMoney pilin' show to show, gettin' hard for me to countYeah, I pulled up with my slime, 666, that be the townYeah, catch me in the field, Sammy Sosa in his primeGucci print on my shirt, it look different, hard to findWalkin' up from the Saks with the fifth, I'll blow they mindIf it ever go to trial, already know I'll beat the time (Yeah)Mama said I'll be great, take your blessings as a signVacay to Amalfi Coast, smokin' Cubans, sippin' fineAnd that's XO on my chain, forty pointers on my linkLast year this shit was different, used to go out, count my drinks"
135,spotify:track:6piAUJJQFD8oHDUr0b7l7q,VALENTINO,24kGoldn,True,0.746,0.717,9.0,-4.841,0.179,0.199,0.0,0.132,0.523,150.964,72,"[Chorus]I don't want a valentine, I just want ValentinoI just want the neck, I poke her face like a casinoDeep throat, know I get it in like a free throwShawty want some mo', she just can't seem to keep her knees closedI don't want a valentine, I just want ValentinoI just want the neck, I poke her face like a casinoDeep throat, know I get it in like a free throwShawty want some mo', she just can't seem to keep her knees closed[Verse]I fuck her long, ain't no Minute Maid, my diamonds lemonadeFlexin' hard, call me Popeye, wallet filled with spinach, ayyCut you off on the interstate, I'm first to finish, ayyI'm a young, rich nigga, bitch, it's always been that wayTo the grave, might just be tomorrow, might just be todaySo I always live it up, we poppin' bottles, poppin' K'sGucci shades from my bougie bitch, I ain't even had to payHad to put on for the team and had to put on for the BayI'm still fly when I wear Robin's wings, I can't stay in one placeRussian Creams in my rocket ship, we go to outer spaceMask off, mask on, fuck it, I can't catch a caseBlast off, blast off, see the stars up in the WraithYou can't get into the crib because the mansion got a gateYou can't come into my section, I'm gon' put you into placeIf your club goin' up, you bet I'm sliding like it's chessAnd I think I fell in love, she shook that ass up in my face"
137,spotify:track:0ecC8p17cDNlxHXkuYqeR6,Surrender,Natalie Taylor,False,0.39,0.448,5.0,-8.57,0.0276,0.8,0.182,0.107,0.077,144.89,73,"[Verse]We let the waters riseWe drifted to surviveI needed you to stayBut I let you drift away[Pre-Chorus]My love, where are you?My love, where are you?[Chorus]Whenever you're readyWhenever you're readyWhenever you're readyWhenever you're readyCan we?Can we surrender?Can we?Can we surrender?I surrenderOh-oh-oh-oh-oh-oh[Verse 2]No one will win this timeI just want you backI'm running to your sideFlying my white flag, my white flag"
138,spotify:track:2i0AUcEnsDm3dsqLrFWUCq,Tonight Tonight,Hot Chelle Rae,False,0.686,0.783,4.0,-4.977,0.119,0.0764,0.0,0.163,0.814,99.978,72,"[Intro]Uno, dos, tres[Verse 1]It's been a really, really messed up weekSeven days of torture, seven days of bitterAnd my girlfriend went and cheated on meShe's a California dime, but it's time for me to quit her[Pre-Chorus]La, la, la, whateverLa, la, la, it doesn't matterLa, la, la, oh, wellLa, la, la[Chorus]We're going at it tonight, tonightThere's a party on the rooftop top of the worldTonight, tonight, and we're dancing on the edge of the Hollywood signI don't know if I'll make it, but watch how good I'll fake itIt's alright, alright, tonight, tonight[Verse 2]Woke up with a strange tattooNot sure how I got itNot a dollar in my pocketAnd it kinda looks just like youMixed with Zach Galifianakis, huh"
139,spotify:track:15v2IdrO3Mk8HYXMo0M7gM,Sexy,JoeVille,True,0.97,0.502,1.0,-9.974,0.0783,0.000856,0.0,0.087,0.55,121.979,47,"[Hook]You can do anything you want when you sexyMoney make me feel good, people don't impress meShawty I'm a God with the stroke, it's a blessingCount up the dead, what, yeah, count up the dead, what, yeahYou can do anything you want when you sexyMoney make me feel good, people don't impress meShawty I'm a God with the stroke, it's a blessingCount up the dead, what, yeah, count up the dead, what, yeahCount up the dead[Verse 1]Two phones, woah, don't give a fuck, open upI need two phones, one for all the sluts, let me cutI need to bone all of the friends, yeahJoe, he done did it again, yeahFrench inhale, don't blow no smokePass all the gas to my kin, yeah[Hook]You can do anything you want when you sexyMoney make me feel good, people don't impress meShawty I'm a God with the stroke, it's a blessingCount up the dead, what, yeah, count up the dead, what, yeahYou can do anything you want when you sexyMoney make me feel good, people don't impress meShawty I'm a God with the stroke, it's a blessingCount up the dead, what, yeah, count up the dead, what, yeahCount up the dead"
141,spotify:track:2kIq7Oq6YNfdUuTrmPC4w1,Ordinary Girl,Hannah Montana,False,0.411,0.847,7.0,-3.705,0.219,0.0265,0.0,0.222,0.398,182.496,62,"[Intro]Oh oh, yeah, hmmLa, da, da, da[Verse 1]Don't get me wrong, I love who I amI don't wanna be ungratefulIt probably sounds strangeI really love the role I play, the songs I singBut with all the fameThe things that seemed so simpleAre suddenly so far out of reachI wish that they could see that underneath[Chorus]I'm just an ordinary girlSometimes I'm lazy, I get boredI get scared, I feel ignoredI feel happy, I get sillyI choke on my own wordsI make wishes, I have dreamsAnd I still want to believeAnything can happen in this worldFor an ordinary girlLike you, like meFor an ordinary girlLike you, like me"
143,spotify:track:1vwUsp52io0AGQ5yv470IC,Take You Down,Chris Brown,False,0.387,0.64,11.0,-5.817,0.081,0.107,0.0,0.319,0.617,59.989,69,"[Intro]YeahDo-do-do, do-do-doDamn, babyI want you[Verse 1]Woah, here we are, all alone in this room, ohAnd girl, I know where to start and what we gonna do, yeahI'll take my time, we'll be all night, girlSo get ready, babe, I got plans for me and youWoah, woah, ooh[Pre-Chorus]It ain't my first time, but baby girl, we can pretend (Hey!)Let's bump and grind, and girl, tonight will never end[Chorus]Let me take you downI really wanna take you down and show you what I'm aboutCan I take you down?Your body, body, oh, oh, your body, body up and downSo don't stop, girl, get itQuit playing with it, can't wait no moreI wanna take you downI really wanna take you down, take you down, yeah"
144,spotify:track:591ks2A0o7ratTpiRdI7M6,Heart On Ice,Rod Wave,True,0.732,0.387,10.0,-8.47,0.0741,0.0493,0.0,0.141,0.242,157.875,73,"[Intro]SpeakerBangerzLook, uh, look[Chorus]Heart been broke so many times I don't know what to believeMama say it’s my fault, it's my fault, I wear my heart on my sleeveThink it's best I put my heart on ice, heart on ice ’cause I can't breatheI'ma put my heart on ice, heart on ice, it's gettin' the best of me[Verse]While in the cell with Lil' Hakeem, after I slapped him I had told him""I don't know how you get down with them clowns but I'm a soldier""No one could understand, I had way too much aggressionThat built over the years from my abandoned adolescenceSee I done been lied to, backstabbed, and heartbrokenI wanted to cry but I was too afraid to openPrayin’ one day I’d find a peace of mind by the oceanI spent all my time committing crimes to get closerWhile at my nana house I play the couch, starin' at the ceilingTryin’ not to get in my feelingsThinkin' of a way I could make these millionsMaybe that'll take this pain away and clear up all these rainy days, yeah[Chorus]Heart been broke so many times I don't know what to believeMama say it’s my fault, it's my fault, I wear my heart on my sleeveThink it's best I put my heart on ice, heart on ice 'cause I can't breatheI'ma put my heart on ice, heart on ice, it's gettin' the best of me"
145,spotify:track:2mlGPkAx4kwF8Df0GlScsC,Buttercup,Jack Stauber,False,0.705,0.373,7.0,-9.066,0.0384,0.723,0.81,0.289,0.551,120.046,71,"[Intro](Won't you get out of my head?)(Electrify my golden tooth)[Verse 1]Forget it, I'll do it sometime, oohI'm locked up on the buttonCan't you do it sometime?Pushed it in too far, oh[Pre-Chorus]Fine, electrify mine, ohElectrify my golden toothCan't look at your eyesWithout sparking some...[Chorus]Electrify my heart-art-art-art-art-art-oh-ooh-oohElectrify my heart-art-art-art-art-art-oh-ooh-ooh(Yeah, haha)[Verse 2](Yeah)Surprise, I'm in the same time, o-ahBeneath the same sun (Oh yeah)Oh man, you cut me to size (Ow)My little buttercup (That hurt)"
146,spotify:track:1Ser4X0TKttOvo8bgdytTP,Come Get Her,Rae Sremmurd,True,0.689,0.564,2.0,-6.226,0.136,0.187,0.0,0.0721,0.123,185.023,76,"[Intro: Swae Lee]Trippin'Mike WiLL Made-ItSomebody come to the floor, it feels like we've met before[Chorus: Swae Lee]Somebody come get her, she's dancin' like a stripper (Right away)Somebody come get her, she's dancin' like a stripper (Right away)Somebody come tip her, she's dancin' like a stripper (Right away)Somebody come get her, she's feelin' all the liquor (Right away)[Verse 1: Swae Lee]Chopped and screwed upI'm a pothead, true enough (Yup)At your ex crib and you're boo'd up (Up)Take it slow, baby, we in no rushHennessy or Don Q? That's a very hard choiceFor the diamonds on my pinky, need a gang of cool pointsAnd the drop head make 'em drop dead, yeah (Ayy)Ye ain't scared, ye ain't scared, ye ain't scared, yeahBelieve me, I'm outcheaYou see me, in actionI've heard a lot, a lot about youPassin' 'round blunts like a hot potato (Woah)And you dancin' on the table, gushin' like volcano (Go, go, go)"
