,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
306,spotify:track:4hNPMfFHauPIbOKvdYqFt7,O Green World,Gorillaz,False,0.423,0.332,6.0,-10.761,0.0288,0.474,0.0,0.0993,0.5,93.958,72,"[Instrumental Intro][Verse 1: 2D]O, green worldDon't desert me nowBring me back to Fallen TownWhere someone is still aliveFighting for something new in thisWhen no one needs the heart of meAnd I'm looking out somewhere I've never been beforeBeen before[Instrumental Break][Verse 2: 2D]O, green worldDon't desert me nowMade of you, and you of meBut where are we?Oh no, sells to lieFrom the darkest stars that force youDown when you’re in firstDoes it seem so little to you?I know you nowI know you know me tooYou know me tooHope, sex and drugs thrust into myself, holyIt feels holyIt’s fun when you’re the father in the place you were"
307,spotify:track:1zvKLOtOsOgvYJk9yCErRL,VeggieTales Theme Song,VeggieTales,False,0.654,0.75,8.0,-7.509,0.105,0.244,0.0178,0.167,0.557,92.773,74,"[Bob, spoken]Okay, Larry, it's time for the theme song[Larry, spoken]Uh y-yeah, BobWhat do I do?[Bob, spoken]Hm, let's seeOh, I know! You play the guitar[Larry, spoken]Bob, I don't have any hands[Bob, spoken]Oh, you're rightI know! You play this[Larry, spoken]I don't want to play that, I'll look silly[Bob, spoken]Oh come on, it'll be fun![Larry, spoken]Nope, not gonna do it"
313,spotify:track:4qbEaaJ29p32GI8EWQmm6R,dumb dumb,mazie,False,0.573,0.495,8.0,-7.245,0.592,0.405,0.0,0.0969,0.255,179.196,72,"[Pre-Chorus]Disappointment takes us by surpriseEven though by now I think we should have realizedEveryone is dumb (dumb, dumb, dumb, dumb, dumb, dumb, dumb)[Chorus](Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb)La, la, la, la, la, la, la(Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb)Everyone is dumb(Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb)La, la, la, la, la, la, la(Dumb, dumb, dumb, dumb, dumb, dumb, dumb, dumb)Everyone is[Verse 2]There must be something in the corn flakesMaking it hard for us to think straightI just wanna go from hereClose my eyes and disappear (Disappear)I just wanna be the comic reliefMaking jokes, not taking any responsibilityIt's waking up inside of the dreamYou don't know what to believe (Woo!)[Bridge]Maybe that's why"
314,spotify:track:4GuZMzKXJSoWhwHUqRa0fm,Numbers,TEMPOREX,False,0.471,0.561,11.0,-7.068,0.03,0.0472,1.91e-06,0.122,0.215,99.808,71,I don't know what to doI don't know what to sayMy mind is killing meThese numbers aren't going straight upMaybe if I talk aboutSome things I don't really wanna talk aboutI'll make some moneyAnd I'll go on tourSo I don't have to go to school anymoreThings just really aren't that badI got a nice mom and I got a cool dadI just stay in my room too longBut I finally got a girlfriend and she's the bomb(Hi! Helloooo...)
319,spotify:track:1A3tuE6ti9qoZDwB3LB0t2,I Think I Like When It Rains,WILLIS,False,0.666,0.625,0.0,-9.351,0.166,0.0473,0.0,0.613,0.719,74.894,58,"[Verse 1]I think I like when it rainsYou told me to go to the lightAnd what it's like to feel your painNow I'm okay if you're alrightI start to wonder why I cameI dreamed of things you said to meWe stayed at your place while it rainsWe talk and we laugh and watch TV[Chorus]And I couldn't find the wordsI couldn't think of what to sayAnd all that I can do is stopAnd think about the daysWhen all we used to dream aboutWas meeting after schoolAnd we would go on homeAnd start right back again[Verse 2]I think I like when it rainsCall up some friends and have some funOh, Lord, I wish things were the same, nowadaysWe'll go back to your place when we're doneAnd I got nothing else to blameI wish the words would come to meWe stay at your place while it rainsWe party while your mom's asleep"
321,spotify:track:4MRT0dDbhqFKl67WzhUbSw,Only,Nicki Minaj,True,0.637,0.678,0.0,-3.798,0.266,0.209,0.0,0.156,0.254,84.039,89,"[Verse 1: Nicki Minaj]Yo, I never fucked Wayne, I never fucked DrakeOn my life, man, fuck's sakeIf I did, I'd ménage with 'emAnd let 'em eat my ass like a cupcakeMy man full, he just ateI don't duck nobody but tapeYeah, that was a setupFor a punchline on duct tapeWo-wo-wo-worried 'bout if my butt fakeWo-worried 'bout y'all niggas, us straightTh-These girls are my sonsJo-Jon & Kate Plus EightWhen I walk in, zip up straightI don't give a fuck if I was lateDinner with my man on a G5Is my idea of a updateHut-hut one, hut-hut twoBig titties, big butt tooFu-Fuck with them real niggasWho don't tell niggas what they up toHad to show bitches where the top isRi-Ring finger where the rock isThe-These hoes couldn't test meEven if their name was Pop QuizBad bitches who I fuck withMa-Ma-Mad bitches we don't fuck withI don't fuck with them chickensUnless they last name is CutletLet it soak inLike seasoningAnd tell them bitches blow meLance Stephenson"
323,spotify:track:5QHnugYt2n8sLiKfAADwJ5,Sick Of You,DNMO,True,0.71,0.596,9.0,-6.655,0.0575,0.132,0.000713,0.212,0.721,148.869,69,"[Verse 1]I've been away too long from youAnd I'm sorry, but I can't control just what you doAnd I hope to God that you leave me soonThat you walk awayFrom this burning bridgeThat you crossed too lateAnd you just forget that we ever metBut before you forgetThere's just something I have to say[Chorus]I'm sick of your voiceSick of your faceSick of your choicesSick of your nameSick of your pleasureSick of your painSick of your pressureSick of your game[Post-Chorus]I wish I never ever met youFive years of mistakes I'll never undoI'm not your medicine or your toolDon't expect me to ever fix you"
325,spotify:track:6IhcWnMVyTUIXkVT7lSHK4,Pon Mi,Shenseea,True,0.329,0.277,10.0,-13.111,0.0302,0.971,0.024,0.0971,0.121,159.719,79,"[Intro]Pon miPon miPon miPon mi[Verse 1]Pussy tight, pussy clean, pussy freshPussy pretty pussy fat full a fleshJuice a strain chru mi panty meshHole nuh dead like dung a MeadowrestWhen mi fling it pan the right bwoy ketch it pon di leftPump it like cardiac arrestSkin to skin negative AIDS testWhen u see baby born is a miracle to how mi pussy bless[Chorus]Mi bawl woi when mi cock it up againYuh gimi hatta dan the peppery cayenneYuh mek mi bawl woi when yuh leggo the pressure pon miPon mi pon mi pon miPon mi hands pan mi knees when yuh ram it up Inna miMi pussy wetta dan di wave wid di tsunamiGimi the pressure weh u ave beg yuh let on itPon mi pon mi pon mi pon mi"
326,spotify:track:3IcIIZMMS7UArJJPtEHXG8,Obsessed,Mariah Carey,False,0.697,0.336,9.0,-10.395,0.0424,0.598,0.00528,0.107,0.31,82.029,80,"[Produced by Mariah Carey, The-Dream, and Tricky Stewart][Intro: Mariah Carey & The-Dream]I was like, ""Why are you so obsessed with me?""So oh, oh, oh, oh (Ay, ay, ay)So oh, oh, oh, oh (Ay, ay, ay, ay)So oh, oh, oh, oh (Will the real MC, please)So oh, oh, oh, oh (Step to the mic?)So oh, oh, oh, oh (MC, MC)So oh, oh, oh, oh (You need a MC)So oh, oh, oh, oh (Place to be)So oh, oh, oh, oh (MC, the MC)[Verse 1]All up in the blogs saying we met at the barWhen I don't even know who you areSaying we up in your house, saying I'm up in your carBut you in LA, and I'm out at Jermaine'sI'm up in the A, you so, so lameAnd no one here even mentions your nameIt must be the weed, it must be the E'Cause you be popping, heard you get it popping[Chorus]Ooh whoa oh, ohWhy you so obsessed with me? Boy, I wanna knowLying that you're sexing me, when everybody knowsIt's clear that you're upset with me, oh oh ohFinally found a girl that you couldn't impressLast man on the earth, still couldn't get thisYou're delusional, you're delusionalBoy, you're losing your mindIt's confusing, yo, you're confused, you knowWhy you wasting your time?Got you all fired up with your Napoleon complexSeeing right through you like you're bathing in Windex"
328,spotify:track:0rRjGruFonCGOt0S5zAJNQ,The Other Side Of Paradise,Glass Animals,True,0.335,0.305,1.0,-12.661,0.0741,0.434,0.631,0.101,0.215,79.001,79,"[Verse 1]When I was young and stupid my loveLeft to be a rock and roll starHe told me: ""Please, don't worry""Wise little smile that spoke so safelyHe booked a one-way ticketOut west, that's where they make itSix kids stuck in a bedsitTo sunswept poolside richesHe met a girl who wore VersacePink feather coats and jumbo jewellery​Gonna be a hoop phenomenonHe's gonna be Hakeem OlajuwonHe's got a gold CamaroHe said over the payphoneI try to keep my cool butMy life turns in slow motion[Chorus]Bye-bye baby blueI wish you could see the wicked truthCaught up in a rush, it's killing youScreaming at the sun you blow intoCurled up in a grip when we were usFingers in a fist like you might runI settle for a ghost I never knewSuper paradise I held on toBut I settle for a ghost"
329,spotify:track:561jH07mF1jHuk7KlaeF0s,Mockingbird,Eminem,True,0.484,0.6,6.0,-11.5,0.0347,0.136,0.848,0.313,0.335,81.6,44,"[Intro]YeahI know sometimesThings may not always make sense to you right nowBut heyWhat Daddy always tell you?Straighten up, little soldierStiffen up that upper lipWhat you cryin' about?You got me[Verse 1]Hailie, I know you miss your Mom, and I know you miss your DadWhen I'm gone, but I'm tryin' to give you the life that I never hadI can see you're sad, even when you smile, even when you laughI can see it in your eyes, deep inside you wanna cry'Cause you're scared, I ain't there, Daddy's wit' you in your prayersNo more cryin', wipe them tears, Daddy's here, no more nightmaresWe gon' pull together through it, we gon' do itLainie, Uncle's crazy, ain't he? Yeah, but he loves you, girl, and you better know itWe're all we got in this world when it spins, when it swirlsWhen it whirls, when it twirls, two little beautiful girlsLookin' puzzled, in a daze, I know it's confusin' youDaddy's always on the move, Mama's always on the newsI try to keep you sheltered from it, but somehow it seemsThe harder that I try to do that, the more it backfires on meAll the things growin' up as Daddy that he had to seeDaddy don't want you to see, but you see just as much as he didWe did not plan it to be this way, your mother and meBut things have got so bad between us, I don't see us ever bein'Together ever again, like we used to be when we was teenagersBut then, of course, everything always happens for a reasonI guess it was never meant to beBut it's just somethin' we have no control over, and that's what destiny isBut no more worries, rest your head and go to sleepMaybe one day we'll wake up and this'll all just be a dream"
332,spotify:track:4p9iQNEmsIGkB6eG8Val8n,Mary,Alex G,True,0.4,0.571,11.0,-6.534,0.0288,0.468,3.05e-05,0.519,0.146,61.859,80,"[Verse 1]Mary is the girl that I wanna kissShe's got big red eyes and big red lipsShe's got big sharp teeth and big fat hips[Verse 2]Mary is the girl that I wanna fuckShe's got leather heart and leather glovesShe's the only girl that I wanna love[Bridge 1]Listen to me, baby, I don't mindI wanna be with you and waste my time[Bridge 2]Give it to me, baby, I feel goodI wanna feel whatever you think I should[Bridge 3]Sing it for me, baby, play my songI wanna hear your daddy sing along[Verse 3]Mary is the girl that leaves you to rotShe says, ""I am real, and you are not""She says, ""I am real, and you are not"""
333,spotify:track:4k7x3QKrc3h3U0Viqk0uop,Rosyln,Bon Iver,False,0.714,0.538,1.0,-11.664,0.166,0.58,0.0066,0.107,0.45,107.108,53,"[Verse 1]Up with your turretAren't we just terrified?Shale, screen your worryFrom what you won't ever find[Chorus]Don't let it fool youDon't let it fool youDownDancing aroundFolds in her gown[Verse 2]Sea and the rock belowCocked to the undertowBones, blood, and teeth erodeWith every crashing node[Chorus]Wings wouldn't help youWings wouldn't help youDownDown fills the groundGravity's proud"
336,spotify:track:5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,False,0.515,0.593,4.0,-4.801,0.0322,0.653,0.162,0.25,0.153,94.467,86,"[Verse 1]I wanna be your vacuum cleanerBreathin' in your dustI wanna be your Ford CortinaI will never rustIf you like your coffee hotLet me be your coffee potYou call the shots, babeI just wanna be yours[Pre-Chorus]Secrets I have held in my heartAre harder to hide than I thoughtMaybe I just wanna be yours[Chorus]I wanna be yoursI wanna be yoursWanna be yoursWanna be yoursWanna be yours[Verse 2]Let me be your 'leccy meterAn' I'll never run outLet me be the portable heaterThat you'll get cold withoutI wanna be your setting lotion (Wanna be)Hold your hair in deep devotion (How deep?)At least as deep as the Pacific OceanI wanna be yours"
337,spotify:track:4OmfWzukSVD140NiAIEjem,Static,Steve Lacy,True,0.602,0.707,9.0,-4.097,0.302,0.393,0.0,0.165,0.554,75.087,81,"[Verse]Baby, you got something in your noseSniffin' that K, did you feel the hole?Hope you find peace for yourselfNew boyfriend ain't gon' fill the voidDo you even really like this track?Take away the drugs, would you feel the noise?More and more you try to run awayYou fucking yourself, do you feel the toy?Uh, lookin' for a bitch 'cause I'm over boysWould you be my girlfriend, baby?Ooh, woah, woah, woah, woahSomething turned me offSmoking made me—*cough*'Cause I, I'm longing for somethin' secureIf you had to stunt your shining for your lover, dump that fucker[Outro]Shoodoo-doo-doo-doo, doo-doo-dooShoodoo-doo-doo-doo, doo-doo-dooShoodoo-doo-doo-doo, doo-doo-dooShoodoo-doo-doo-doo, doo-doo-doo, mm"
339,spotify:track:6nTiIhLmQ3FWhvrGafw2zj,American Idiot,Green Day,True,0.216,0.497,10.0,-8.025,0.0371,0.128,2.39e-06,0.111,0.313,187.308,82,"[Verse 1]Don't wanna be an American idiotDon't want a nation under the new mediaAnd can you hear the sound of hysteria?The subliminal mind-fuck America[Chorus]Welcome to a new kind of tensionAll across the alienationWhere everything isn't meant to be okayIn television dreams of tomorrowWe're not the ones who're meant to followFor that's enough to argue[Verse 2]Well, maybe I'm the faggot, AmericaI'm not a part of a redneck agendaNow everybody, do the propagandaAnd sing along to the age of paranoia[Chorus]Welcome to a new kind of tensionAll across the alienationWhere everything isn't meant to be okayIn television dreams of tomorrowWe're not the ones who're meant to followFor that's enough to argue"
341,spotify:track:3Z0qLOS0cqWKPHXkbTXmNF,Gilded Lily,Cults,False,0.539,0.783,7.0,-5.777,0.0267,0.00031,0.691,0.711,0.399,170.04,0,"[Verse 1]Now it's been long enough to talk about itI've started not to doubt it, just wrap my head around itI remember when you told me it's an everyday decisionBut with my double vision, how was I supposed to see the way?[Pre-Chorus]Haven't I given enough, given enough?Haven't I given enough, given enough?Haven't I given enough, given enough?Haven't I given enough, given enough?[Chorus]Always the fool with the slowest heartBut I know you'll take me with youWe'll live in spaces between walls[Verse 2]Every city's got a graveyardA service bought and paid forNow I'm sleeping in the backyardPassing out as night turns into day[Pre-Chorus]Haven't I given enough, given enough?Haven't I given enough, given enough?Haven't I given enough, given enough?Haven't I given enough, given enough?"
345,spotify:track:5odlY52u43F5BjByhxg7wg,golden hour,JVKE,False,0.51,0.739,2.0,-7.41,0.0415,0.00872,0.0,0.111,0.148,62.007,82,"[Verse 1]It was just two loversSittin' in the car, listenin' to BlondeFallin' for each otherPink and orange skies, feelin' super childishNo Donald GloverMissed call from my motherLike, ""Where you at tonight?""Got no alibi[Pre-Chorus]I was all alone with the love of my lifeShe's got glitter for skinMy radiant beam in the nightI don't need no light to see you[Chorus]ShineIt's your golden hour (Oh-oh-oh)You slow down timeIn your golden hour (Oh-oh-oh)[Verse 2]We were just two loversFeet up on the dash, drivin' nowhere fastBurnin' through the summerRadio on blast, make the moment last, she got solar powerMinutes feel like hoursShe knew she was the baddestCan you even imagine fallin' like I did?"
347,spotify:track:3GYlZ7tbxLOxe6ewMNVTkw,TV,Billie Eilish,False,0.49,0.725,10.0,-3.304,0.0392,0.123,2.68e-05,0.0983,0.335,123.28,71,"[Verse 1]I don't wanna talk right nowI just wanna watch TVI'll stay in the pool and drownSo I don't have to watch you leaveI put on Survivor just to watch somebody sufferMaybe I should get some sleepSinking in the sofa while they all betray each otherWhat's the point of anything?[Chorus]All of my friends are missing againThat's what happens when you fall in loveYou don't have the time, you leave them all behindYou tell yourself, ""It's fine, you're just in love""[Verse 2]Don't know where you are right nowDid you see me on TV?I'll try not to starve myselfJust because you're mad at meAnd I'll be in denial for at least a little whileWhat about the plans we made?The internet's gone wild watching movie stars on trialWhile they're overturning Roe v. Wade"
349,spotify:track:0QHEIqNKsMoOY5urbzN48u,Made You Look,Meghan Trainor,False,0.351,0.673,9.0,-11.863,0.111,0.0317,0.000199,0.251,0.76,185.778,58,"[Chorus]I could have my Gucci onI could wear my Louis VuittonBut even with nothin' onBet I made you look (I made you look)[Verse 1]I'll make you double take soon as I walk awayCall up your chiropractor just in case your neck breakOoh, tell me what you, what you, what you gon' do, ooh'Cause I'm 'bout to make a scene, double up that sunscreenI'm 'bout to turn the heat up, gonna make your glasses steamOoh, tell me what you, what you, what you gon' do, ooh[Pre-Chorus]When I do my walk, walkI can guarantee your jaw will drop, drop'Cause they don't make a lot of what I got, gotLadies, if you feel me, this your bop, bop (Bop, bop, bop)[Chorus]I could have my Gucci on (Gucci on)I could wear my Louis VuittonBut even with nothin' onBet I made you look (I made you look)Yeah, I look good in my Versacе dress (Take it off)But I'm hotter whеn my morning hair's a mess'Cause even with my hoodie onBet I made you look (I made you look)Mhm-hm-hm"
352,spotify:track:6F5mZpEEjhsAW8UEqbIpz1,Tired,beabadoobee,True,0.934,0.682,2.0,-7.222,0.0886,0.145,0.0,0.107,0.49,96.042,0,[Verse 1]You haven't been good for longIs it the sound of your own thoughtsThat always keeps you up at night?Maybe it's time to say goodbye'Cause I'm getting pretty fucking tired[Verse 2]You haven't felt right for daysIs it the fact you never sayWhat comes in your mind that day?Maybe it's time to shut away'Cause I've never really felt okay[Verse 3]'Cause I've been eating less all dayTo give my brain some extra space to think'Bout all the things to do to helpDistract me from the rude of heart
354,spotify:track:4k3xDpAdBuM17mNNHhOZkK,nuts,Lil Peep,True,0.838,0.926,7.0,-4.632,0.0378,0.0593,0.00112,0.11,0.966,121.222,55,"[Verse 1: rainy bear]I can see it in your eyes, that you wanna get outI can see it in your eyes, that you need it right nowThat you need it right nowThat you wanna get outThat you need it right nowThat you wanna get out[Chorus: rainy bear & Lil Peep]Yeah, I just wanna hear the soundDrive our Camaros out of townBaby, we could leave right now, woahYeah, I just wanna feel aliveBaby, take your timeSmokin' on this loud, woah[Verse 2: Lil Peep]Girl, you know you make my cold heart warm with a touchOne kiss, then we fuckin', I just can't get enoughPut it on me, that's the best part, baby, the trustTrust me, I got nothin' for you other than loveI remember eatin' pussy on the back of the busI remember gettin' nookie 'til the Sun came upAll the places that you took me, no one came with usSame hoes overlook me, now they on my nuts"
356,spotify:track:30FURVTCpbKyykjSEQzGkH,Back To Black,Amy Winehouse,True,0.6,0.76,6.0,-6.124,0.0452,0.166,4.09e-05,0.189,0.519,158.078,83,"[Verse 1]He left no time to regretKept his dick wet with his same old safe betMe and my head highAnd my tears dry, get on without my guyYou went back to what you knewSo far removed from all that we went throughAnd I tread a troubled trackMy odds are stacked, I'll go back to black[Chorus]We only said goodbye with wordsI died a hundred timesYou go back to her and I go back toI go back to us[Verse 2]I love you much, it's not enoughYou love blow and I love puffAnd life is like a pipeAnd I'm a tiny penny rollin' up the walls inside[Chorus]We only said goodbye with wordsI died a hundred timesYou go back to her and I go back toWe only said goodbye with wordsI died a hundred timesYou go back to her and I go back to"
357,spotify:track:1W7zkKgRv9mrLbfdQ8XyH3,Gangsta,Kehlani,True,0.492,0.662,2.0,-9.681,0.0482,0.00047,3.87e-06,0.0771,0.123,135.017,65,"[Hook]I need a gangstaTo love me betterThan all the others doTo always forgive meRide or die with meThat's just what gangsters do[Verse 1]I'm fucked up, I'm black and blueI'm built for it, all the abuseI got secrets, that nobody, nobody, nobody knowsI'm good on, that pussy shitI don't want, what I can getI want someone, with secretsThat nobody, nobody, nobody knows[Hook]I need a gangstaTo love me betterThan all the others doTo always forgive meRide or die with meThat's just what gangsters do[Verse 2]My freakness is on the looseAnd running, all over youPlease take me to places, that nobody, nobody knowsYou got me hooked up on the feelingYou got me hanging from the ceilingGot me up so high I'm barely breathingSo don't let me, don't let me, don’t let me, don't let me go"
359,spotify:track:1IqF5PUDUnaykHLs0RWbDO,Time Moves Slow,BADBADNOTGOOD,False,0.326,0.397,6.0,-8.145,0.0461,0.619,0.0,0.0979,0.276,153.713,76,"[Verse 1: Samuel T. Herring]I found you at the window againLooking out, watching the leaves falling inAnd it was something like a dreamWow, so perfect, couldn't talk to me[Pre-Chorus: Samuel T. Herring]Time moves slowWhen you're all aloneAnd the time moves slowWhen you're out on your ownAnd the time moves slowWhen you're missing a friendAnd the time moves slowWhen you came to the end[Chorus: Samuel T. Herring]Running away is easyIt's the leaving that's hardRunning away is easyRunning away is easyIt's the living that's hardAnd loving you was easyIt was you leaving that scarred[Verse 2: Samuel T. Herring]But what was I to do?Just couldn't help myself falling in love with youAnd what could I say?Oh, if I had another chanceTo make you stayCause when you ran awayI knew just what you were thinking that dayYou just didn't love me like I doLike I love youThe sad thing is we're better off this way"
365,spotify:track:0o9zmvc5f3EFApU52PPIyW,Shinunoga E-Wa,Fujii Kaze,False,0.783,0.589,7.0,-8.32,0.0381,0.677,0.0685,0.108,0.326,107.494,65,"[藤井風「死ぬのがいいわ」歌詞][Verse 1]指切りげんまん ホラでも吹いたら針でもなんでも 飲ませていただき MondayIt doesn't matter if it's Sunday鏡よ鏡よ この世で1番変わることのない 愛をくれるのは だれNo need to ask 'cause it's my darling[Chorus]わたしの最後はあなたがいい  (いい)あなたとこのままおサラバするより死ぬのがいいわ死ぬのがいいわ三度の飯よりあんたがいいのよ (いい)あんたとこのままおサラバするよか死ぬのがいいわ死ぬのがいいわ[Verse 2]それでも時々 浮つくmy heart死んでも治らな治してみせます babyYeah, I ain't nothin' but ya baby失って初めて気がつくなんてそんなダサいこと もうしたないのよ goodbyeOh, don't you ever say bye-byeEh"
366,spotify:track:0OPD9fnjX6xWgHBQ4QClgu,Structure,Odd Sweetheart,False,0.62,0.451,6.0,-7.623,0.17,0.128,0.0,0.373,0.294,156.906,74,"[Chorus]I've got words on my mind that I'm too scared to speakAnd a burden that's grown these last couple of weeksBut I'm too scared to tell you what's been on my mind'Cause it's you that's been crossing it from time to time[Post-Chorus]You're the only structure that's keeping me upYou're my bones, take my heart, break my ribcage apart'Cause I'm already broken, these last couple yearsHave torn me and I have shed blood, I've shed tears[Verse]I've shed my old skinI've grown something quite roughI've grown something that shields from what people call 'love'And I know that you've grown this rough skin like me too'Cause I've seen you shed blood and shed tears crystal blue[Chorus]I've got words on my mind that I'm too scared to speakAnd a burden that's grown these last couple of weeksBut I'm too scared to tell you what's been on my mind'Cause it's you that's been crossing it all the time[Post-Chorus]You're the only structure that's keeping me upYou're my bones, take my heart, break my ribcage apart'Cause I'm already broken, these last couple yearsHave torn me and I have shed blood, I've shed tears"
367,spotify:track:6ic8OlLUNEATToEFU3xmaH,Gimme More,Britney Spears,False,0.221,0.205,0.0,-15.993,0.0376,0.545,0.302,0.239,0.113,128.703,0,"[Intro: Britney Spears]It's Britney, bitchI see youAnd I just wanna dance with you[Verse 1: Britney Spears]Every time they turn the lights downJust wanna go that extra mile for youPublic display of affection (Oh-oh-oh)Feels like no one else in the room (But you)[Pre-Chorus: Britney Spears]We can get downLike there's no one aroundWe keep on rocking (We keep on rocking)We keep on rocking (We keep on rocking)Cameras are flashingWhile we're dirty dancingThey keep watching (They keep watching)Keep watching, feels like the crowd is saying[Chorus: Britney Spears]Gimme, gimme (More), gimme (More)Gimme, gimme (More)Gimme, gimme (More), gimme (Mo')Gimme, gimme (More)Gimme, gimme (More), gimme (More)Gimme, gimme (More)Gimme, gimme (More), gimme (Mo')Gimme, gimme (More)"
368,spotify:track:0iNZGC211wst3VjtobNnC5,Family Line,Conan Gray,False,0.516,0.546,5.0,-9.105,0.249,0.814,4.5e-06,0.0995,0.515,78.267,79,"[Verse 1]My father never talked a lotHe just took a walk around the block'Til all his anger took a hold of himAnd then he'd hitMy mother never cried a lotShe took the punches, but she never fought'Til she said, ""I'm leaving and I'll take the kids""So she did[Pre-Chorus]I say, ""They're just the ones who gave me life""But I truly am my parents' child[Chorus]Scattered 'cross my family lineI'm so good at telling liesThat came from my mother's sideTold a million to surviveScattered 'cross my family lineGod, I have my father's eyesBut my sister's when I cryI can run, but I can't hideFrom my family line[Verse 2]It's hard to put it into wordsHow the holidays will always hurtI watch the fathers with their little girlsAnd wonder what I did to deserve thisHow could you hurt a little kid?I can't forget, I can't forgive you'Cause now I'm scared that everyone I love will leave me"
369,spotify:track:4dh34dyav8M5jCN3yidn8Z,Big Weenie,Eminem,True,0.45,0.352,1.0,-11.733,0.267,0.649,3.8e-06,0.249,0.408,102.679,79,"[Intro]I don't understandWhy are you being so mean?You're a mean, mean man[Chorus]You're just jealous of me 'cause you, you just can't do what I doSo instead of just admitting it, you walk around and sayAll kinds of really mean things about me'Cause you're a meanie, a meanieBut it's only 'cause you're just really jealous of me'Cause I'm what you wanna be, so you just look like an idiotWhen you say these mean things, 'cause it's too easy to seeYou're really just a big weenie, big weenie[Verse 1]Alright, listen, I need you to focusI need you to go dig deep in your mind, this is importantWe are going to perform an experiment of the sortsI'm going to have to ask you to bear with me for a momentNow I need you to open your mind, your eyes, close 'emYou are now about to be placed under my hypnosisFor the next four and a half minutes, we are going to exploreInto your mind to find out why you're so fucking jealousNow why did they make yoo-hoo? Pippity-kaka-poo-pooPsych, I'm kidding, I just wanted to see if you're still listeningOkay, now I need your undivided attentionSir, I have a question, why do I always sense this undeniable tension?From the moment that I enter into the room it gets all quiet and whispersWhenever there's conversation, why am I always mentioned?I've been dying to ask, it's been itching at me, is it just because..."
373,spotify:track:37F7E7BKEw2E4O2L7u0IEp,Limbo,Freddie Dredd,True,0.578,0.471,3.0,-6.379,0.0417,0.155,0.0,0.0779,0.233,86.982,69,"[Verse 1]Walk around the world, it feel like every place the sameI look into your eyes and see that you are in some painFreddie gonna help the business, help a rope around your neckGonna help you make a choice, let it sit, don't let it restYou a pest, what the fuck, you left a messIt's okay, I'll just say that your body's gone todayYou in Hell, I don't think you failed, you just made some bailCome that day, it gets worse and I hope you fucking hurt[Chorus]Now what's the word, captain?I think I caught you lackin'There are ninе more layers than this hell's packin'No tippy tappin', bitch I comе in rippy rappin'I feel lucky I'm not youAt the top I do the doStuck in the fuckin' darkness and it's cold, at heartHaven't felt sun in some days, bitch, where do I start?Start from the top, and the next stop the bottomRock bottom baby, I swear I already got em'[Verse 2]Close your eyes and think of something for meThink of all the times that you've been feeling kinda lonelyWhat could you do with your time instead?What? You smoking weed, you fuck your bitch and go to bedNotice all the colors that you seeing in your headNow strip away that shit and feel the darkness, feel it spreadThis is what is like to be known as deadNow open up your eyes, you see the world it is red"
374,spotify:track:7g1251d41qVR8kq6yz9XXa,pouring outside,dyl dion,False,0.597,0.497,4.0,-11.685,0.172,0.304,0.00182,0.591,0.399,149.465,61,"[Intro]Couldn't say I cared because I would just lieSo sick of my phone I wish that it would dieDo not disturb because I know it won’t matterYou won't hit my phone up ever after[Refrain]No needed to talk or to see meIt's like I can read your mind or something like thatAnd when the rain falls yeah I'll just sit in my roomIt's so comfortable just laying on my floor[Chorus]Pouring outside, and I've got no place to beThe rain is too dangerous, and you can stay here with meAnd I know that it's late out, we both know you can't leaveWith you I'm just spaced out, the way you tugged on my sleeve[Refrain]No needed to talk or to see meIt's like I can read your mind or something like thatAnd when the rain falls yeah I'll just sit in my roomIt's so comfortable just laying on my floor[Bridge]Couldn't say I cared because I would just lieSo sick of my phone I wish that it would dieDo not disturb because I know it won’t matterYou won't hit my phone up ever after"
375,spotify:track:3XRQT7EoS4U87rUuJwg5P3,Hurt Me,Juice WRLD,True,0.393,0.703,5.0,-5.443,0.0326,0.0809,1.14e-05,0.145,0.585,95.779,35,"[Intro]Enviyon on the mix[Pre-Chorus]Turned to a whole different person, drive my whipCrash my whip, off the drugs, I'm swervin'[Chorus]Sticks and stones may break my bonesBut the drugs won't hurt me, the drugs won't hurt meEx-girlfriend keeps calling my phoneBut the bitch can't hurt me, so I'm not worriedAll alone, did it on my ownSo I show no mercy, I show no mercyWith my bros, but I got my pole screaming""Please don't urge me, please don't urge me"", yuh[Verse]Screaming, ""Please don't urge me""And fuck these hoes, all they do is irk meI smoke my dope and I pop my perkyAnd lock my phone 'cause these hoes be lurking, yuhYeah, these hoes be lurkingA bad lil' bitch with her hips so curvyI drive my whip, off the drugs, I'm swervin'She ride my dick, off the drugs, she swervin', woah"
