,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
224,spotify:track:2hZXL9FpkPhwvTGxwcl115,Lost Myself To You,Besomorph,False,0.634,0.511,3,-10.843,0.0703,0.403,0.0,0.159,0.24,119.989,43,"[Verse 1]Don't know what I'm feeling feeling right nowLife's been kinda pretty, kinda down, downHeart full of emotionsBut I lost myself, myself to you[Pre-Chorus]I shoulda known it, your heart is so coldThree, four, five times, yeah, I couldn't let goI don't even knowThe person you areYou tore me apart[Chorus]I lost it all on you, gave it all to youBroke me down again, lover to a friendLost it all on you but it's a game I loseAgain and again, again and againI lost it all on you, gave it all to youBroke me down again, lover to a friendLost it all on you but it's a game I loseAgain and again, again and again[Verse 2]Got me up all night, my eyes are bloodshot from your liesLove, love, love baby, it's always a surpriseYes, yes, yes, come and take me for a rideChasing all the highs (highs)"
230,spotify:track:0SXmDmLbhs58mBqTrD3cc3,Toxic,Besomorph,False,0.43,0.528,2,-7.321,0.0887,0.323,0.0,0.428,0.151,139.266,43,"[Verse 1]I wanna feel how you'd hurt meI think about the way you lose your mindGetting angry over nothingI wanna be the rage that makes you blindAnd no one would ever touch me'Cause they know you'd be close behindOnly screaming to protect meAnd I'd forgive you every time[Pre-Chorus]Baby, don't feel badI won't hold you back[Chorus]'Cause I know that you're toxicBut I prefer when you're obsessedLittle psychoticI know you'd find me if I ever leftBut I'm in love with how you make me stayHold me down so I won't get away[Post-Chorus]I want you, I want you, I want youWant you to love me to death"
231,spotify:track:4AFsRbaLKRWo3dDtjDFA2V,Me and Your Mama,Childish Gambino,False,0.545,0.442,5,-12.111,0.0352,0.0104,0.0271,0.0664,0.242,118.073,82,"[Intro]I'm in love when we are smoking that la-la-la-la-laI'm in love when we are smoking that la-la-la-la-laI'm in love when we are smoking that la-la-la-la-laI'm in love when we are smoking that la-la-la-la-laI'm in love when we are smoking that la-la-la-la-laI'm in love when we are smoking that la-la-la-la-laI'm in love when we are smoking that la-la-la-la-laI'm in love when we are smoking that la-la-la-la-la[Chorus 1]Do what you want(I'm telling you…) Let me into your heart[Verse 1]Can't stand it, backhandedThey wanna see us falling apartYou know that I love youSo let me into you[Chorus 2]Let me into your heart(Do you really love me? I'ma get you, girl, ahhh!)[Verse 2]This is the end of usSleeping with the moon and the starsI know where you've beenYou can see us far then near"
234,spotify:track:1SOClUWhOi8vHZYMz3GluK,Infinity,Jaymes Young,False,0.671,0.673,11,-6.941,0.0444,0.148,5.29e-05,0.304,0.494,121.963,82,"[Intro](Oh-oh, oh-oh-oh)(Oh-oh, oh-oh-oh)[Verse 1]Baby, this love, I'll never let it dieCan't be touched by no oneI'd like to see them try (Oh-oh)I'm a mad man for your touch (Oh-oh)Girl, I've lost control (Oh-oh-oh)I'm gonna make this last forever (Oh-oh)Don't tell me it's impossible (Oh-oh-oh)[Chorus]'Cause I love you for infinity (Oh-oh-oh)I love you for infinity (Oh-oh-oh)'Cause I love you for infinity (Oh-oh-oh)I love you for infinity (Oh-oh-oh)[Verse 2]Oh, darling, my soulYou know it aches for yoursAnd you've been filling this holeSince you were born, oh'Cause you're the reason I believe in fate (Oh-oh)You're my paradise (Oh-oh-oh)And I'll do anything to be your love (Oh-oh)I'll be your sacrifice (Oh-oh-oh)"
235,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,True,0.737,0.846,1,-4.51,0.22,0.00614,0.0,0.0486,0.546,87.981,82,"[Intro]One, two, three, four[Verse 1]Need a boy who can cuddle with me all nightKeep me warm, love me long, be my sunlightTell me lies, we can argue, we can fightYeah, we did it before, but we'll do it tonightAn afro, black boy with the gold teethWith dark skin, lookin' at me like he know meI wonder if he got the G or the BLet me find out and see, comin' over to me, yeah[Pre-Chorus]These days, I'm way too lonelyI'm missing out, I knowThese days, I'm way too aloneAnd I'm known for givin' love away, but[Chorus]I want someone to love mеI need someone who needs me'Causе it don't feel right when it's late at nightAnd it's just me in my dreamsSo I want someone to loveThat's what I fuckin' want"
237,spotify:track:4SqWKzw0CbA05TGszDgMlc,I Love You So,The Walters,False,0.575,0.648,10,-4.891,0.0358,0.583,0.0,0.115,0.466,75.977,87,"[Verse 1]I just need someone in my life to give it structureTo handle all the selfish ways I'd spend my time without herYou're everything I want but I can't deal with all your loversYou're saying I'm the one, but it's your actions that speak louderGiving me love when you are down and need anotherI've got to get away and let you go, I've got to get over[Chorus]But I love you so (Ooh-ooh-ooh)I love you so (Ooh-ooh-ooh)I love you so (Ooh-ooh-ooh)I love you so[Verse 2]I'm gonna pack my things and leave you behindThis feeling's old and I know that I've made up my mindI hope you feel what I felt when you shattered my soul'Cause you were cruel and I'm a fool, so please, let me go[Chorus]But I love you so (Please, let me go)I love you so (Please, let me go)I love you so (Please, let me go)I love you so"
238,spotify:track:0sTlGEld0h8kIPZaKDYUf4,Notion,The Rare Occasions,False,0.309,0.883,9,-3.825,0.0808,0.0673,0.00111,0.0849,0.312,159.488,83,"[Verse 1]Sure it's a calming notion, perpetual in motionBut I don't need the comfort of any liesFor I have seen the ending and there is no ascending riseOh, back when I was younger, was told by other youngstersThat my end will be torture beneath the earth'Cause I don't see what they see when death is staring at meI see a window, a limit, to live it, or not at all[Instrumental Break][Verse 2]If you could pull the lever to carry on foreverWould your life even matter anymore?Sure it's a calming notion, perpetual in motionBut it's not what you signed up for[Bridge]I'm sure there won't always be sunshineBut there's this momentary beam of lightYou don't have to wait those salty decadesTo get through the gate, it's all in front of your faceI'm sure there won't always be sunshineI'm sure there won't always be sunshineBut there's this momentary beam of light"
239,spotify:track:5hy27qw44LYqYBB3ah3ihC,End It,RIELL,False,0.704,0.789,9,-5.334,0.235,0.112,0.0,0.0773,0.685,150.019,46,"[Verse]Sitting, looking up from the bottomWishing I had their pretty problemsI try to give a smile but I got noneI got none, got noneHope my eyes don't open after I lay down to sleepPraying to a god that has never shown up for me[Pre Chorus]Another day of play pretend, I’m stumblin, AhI toss and turn, on red alert, I watch it burnThey tell me I should end it[Chorus]Evil whispers in my mi-i-indPromisin a paradi-i-iseAway from all the soundsSix feet undergroundI'm falling for their lies so[Post]Promising me peace of mindMaybe I shouldTake me to a paradiseMaybe I shouldPromising me peace of mindMaybe I should, Maybe I shouldMaybe I should end it"
240,spotify:track:58ge6dfP91o9oXMzq3XkIS,505,Arctic Monkeys,False,0.52,0.852,0,-5.866,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,81,"[Chorus]I'm going back to 505If it's a seven hour flight or a forty-five minute driveIn my imagination, you're waitin' lyin' on your sideWith your hands between your thighs[Verse]Stop and wait a secAnd when you look at me like that, my darlin'What did you expect?I'd probably still adore youWith your hands around my neckOr I did last time I checkedNot shy of a sparkThe knife twists at the thoughtThat I should fall short of the markFrightened by the bite, thoughIt's no harsher than the barkThe middle of adventureSuch a perfect place to start[Chorus]I'm going back to 505If it's a seven hour flight or a forty-five minute driveIn my imagination, you're waitin' lyin' on your sideWith your hands between your thighs"
241,spotify:track:3USxtqRwSYz57Ewm6wWRMp,Heat Waves,Glass Animals,False,0.761,0.525,11,-6.9,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,90,"[Intro](Last night, all I think about is you)(Don't stop, baby, you can walk through)(Don't want, baby, think about you)(You know that I'm never gonna lose)Road shimmer wigglin' the visionHeat, heat waves, I'm swimmin' in a mirrorRoad shimmer wigglin' the visionHeat, heat waves, I'm swimmin' in a—[Chorus]Sometimes, all I think about is youLate nights in the middle of JuneHeat waves been fakin' me outCan't make you happier nowSometimes, all I think about is youLate nights in the middle of JuneHeat waves been fakin' me outCan't make you happier now[Verse 1]Usually, I put somethin' on TVSo we never think about you and meBut today, I see our reflections clearlyIn Hollywood, layin' on the screenYou just need a better life than thisYou need somethin' I can never giveFake water all across the roadIt's gone now, the night has come, but"
243,spotify:track:07MDkzWARZaLEdKxo6yArG,Meet Me At Our Spot,THE ANXIETY,True,0.773,0.47,2,-7.93,0.0299,0.0153,0.000193,0.0851,0.399,94.995,77,"[Verse 1: WILLOW]When I wake up, I can't even stay upI slept through the day, fuckI'm not getting youngerBut when I'm older, I'll be so much strongerI'll stay up for longerMeet me at our spot[Chorus: WILLOW]Caught a vibe (Woo, woo)Baby, are you coming for the ride? (The ride, the ride, the ride)I just wanna look into your eyes (Your eyes, your eyes)I just wanna stay for the night, night, nightWhen we take a drive (Woo, woo)Maybe we can hit the 405Hypnotized by the lightsMan, this must be the life[Verse 2: Tyler Cole & WILLOW]When I go to sleep, I can't even fall asleepSomething's got ahold of meFeel it taking over meBut when I'm older I'll be moving onwardI just got a drunk text(Meet me at our spot)"
246,spotify:track:09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,The Weeknd,False,0.461,0.593,1,-4.954,0.0356,0.17,0.0,0.307,0.175,134.17,87,"[Verse 1]We found each otherI helped you out of a broken placeYou gave me comfortBut falling for you was my mistake[Pre-Chorus]I put you on top, I put you on topI claimed you so proud and openlyAnd when times were rough, when times were roughI made sure I held you close to me[Chorus]So call out my name (Call out my name)Call out my name when I kiss you so gentlyI want you to stay (Want you to stay)I want you to stay even though you don't want meGirl, why can't you wait? (Why can't you wait, baby?)Girl, why can't you wait 'til I fall out of love?Won't you call out my name? (Call out my name)Girl, call out my name, and I'll be on my way andI'll be on my—[Verse 2]I said I didn't feel nothing, baby, but I liedI almost cut a piece of myself for your lifeGuess I was just another pit stop'Til you made up your mindYou just wasted my time"
247,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Woman,Doja Cat,True,0.824,0.764,5,-4.175,0.0854,0.0888,0.00294,0.117,0.881,107.998,86,"[Intro]Hey, womanHey, woman[Chorus]WomanLet me be your womanWoman, woman, woman (Ayy)I can be your womanWoman, woman, woman (Ayy)Let me be your womanWoman, woman, woman (Ayy)I can be your womanWoman, woman, woman (Ayy)[Verse 1]What you need?She give tenfold, come here, papa, plant your seedShe can grow right from her womb a familyProvide lovin' overlooked and unappreciated, you see (Yeah)You can reciprocateI got delicious taste, you need a woman's touch in your placeJust protect her and keep her safeBaby, worship my hips and waistSo feminine with graceI touch your soul when you hear me say, ""Boy""Let me be your woman"
248,spotify:track:0RmUjfvAxzX7fuCONnFcSo,When Angels Lie,Besomorph,False,0.549,0.609,9,-8.613,0.0927,0.54,0.0,0.193,0.295,119.967,40,"[Verse 1]It took too longFor me to understand you did me wrongHow could you be so evil all along?Now I just can’t stop staring at my phoneYou did me wrong[Pre-Chorus]You give fake love like thatSo tell me honestly your heart’s like thatYou tear me into pieces, slow down fastI lose control and I can’t fight it, can't take itI'm drowning and I go right back[Chorus]Falling from heaven when the angel liesTearing my heart apart, yeah, every timeI’ll be calling, calling every nightAnd you keep lying, lying every time[Verse 2]My body knowsThe secrеts that you're hiding when you’re gonеHow could you be so evil all along?Now I'm just waiting for another callJust one last call"
251,spotify:track:4ZtFanR9U6ndgddUvNcjcG,good 4 u,Olivia Rodrigo,True,0.563,0.664,9,-5.044,0.154,0.335,0.0,0.0849,0.688,166.928,87,"[Intro](Ah)[Verse 1]Well, good for you, I guess you moved on really easilyYou found a new girl and it only took a couple weeksRemember when you said that you wanted to give me the world?(World)And good for you, I guess that you've been workin' on yourselfI guess that therapist I found for you, she really helpedNow you can be a better man for your brand-new girl (Girl)[Chorus]Well, good for youYou look happy and healthy, not meIf you ever cared to askGood for youYou're doin' great out there without me, babyGod, I wish that I could do thatI've lost my mind, I've spent the nightCryin' on the floor of my bathroomBut you're so unaffected, I really don't get itBut I guess good for you[Verse 2]Well, good for you, I guess you're gettin' everything you want (Ah)You bought a new car and your career's really takin' off (Ah)It's like we never even happenedBaby, what the fuck is up with that? (Ah)And good for you, it's like you never even met meRemember when you swore to God I was the onlyPerson who ever got you? Well, screw that, and screw youYou will never have to hurt the way you know that I do"
254,spotify:track:5xwBIieMMFUmLDgvG4DjFe,Fall In Love Alone,Stacey Ryan,False,0.676,0.625,7,-5.455,0.0711,0.316,0.000119,0.127,0.522,171.883,79,"[Verse 1]I'm familiar with unrequitedI know you got a heart that's undecided just like mineIt takes its sweet timeI been shy to dive into the deep end'Cause I don't really wanna lose a good friend, but I mightFind something divine[Pre-Chorus]It's electric every time we touchI've been living for this head rushBut sometimes it's too much[Chorus]If we never tryHow will we knowBaby, how far this thing could goGive me a signIf I'm on your mindI don't want to fall in love alone[Verse 2]I wish that I could tell what you were thinkingI hate that I slip up when I've been drinking, but oh wеllI can't help myselfI'm getting rеally tired of this back and forthWhy don't we just give in to this driving force? I meanThere's something between us"
