,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
156,spotify:track:1SOClUWhOi8vHZYMz3GluK,Infinity,Jaymes Young,False,0.671,0.673,11,-6.941,0.0444,0.148,5.29e-05,0.304,0.494,121.963,82,"[Intro](Oh-oh, oh-oh-oh)(Oh-oh, oh-oh-oh)[Verse 1]Baby, this love, I'll never let it dieCan't be touched by no oneI'd like to see them try (Oh-oh)I'm a mad man for your touch (Oh-oh)Girl, I've lost control (Oh-oh-oh)I'm gonna make this last forever (Oh-oh)Don't tell me it's impossible (Oh-oh-oh)[Chorus]'Cause I love you for infinity (Oh-oh-oh)I love you for infinity (Oh-oh-oh)'Cause I love you for infinity (Oh-oh-oh)I love you for infinity (Oh-oh-oh)[Verse 2]Oh, darling, my soulYou know it aches for yoursAnd you've been filling this holeSince you were born, oh'Cause you're the reason I believe in fate (Oh-oh)You're my paradise (Oh-oh-oh)And I'll do anything to be your love (Oh-oh)I'll be your sacrifice (Oh-oh-oh)"
157,spotify:track:48QmG1dfvMuYLxMPt7KSRA,No Lie,Sean Paul,False,0.742,0.882,7,-2.862,0.117,0.0466,0.0,0.206,0.463,102.04,83,"[Intro: Dua Lipa]Feel your eyes, they all over meDon't be shy, take control of meGet the vibe, it's gonna be lit tonight[Verse 1: Sean Paul]Baby girl, yuh ah carry ten ton a phatness, gimme some a dat (Gimme dat)Mixed wid di badness, look how she hot (Gyal, yuh hot)Shaped like goddess, but a nah jus datIs a good piece a mentals under di cap (Ha)Hot piece of game an' mi love how yuh trod (Stepper)Watching every step a di pepper deh weh yuh got (Pepper)Stayin' in my brain, memory nah detach (Memo')Mainly my aim is to give yuh this love[Pre-Chorus: Sean Paul]Hypnotic, the way you moveLet me acknowledge the way you doAnd I would not lie, baby, youBeam me up like Scotty (Baby girl)It's so hypnotic, the way you moveThat's why I wanted to get to youAnd I would not lie, baby, youMove so hypnotic[Chorus: Dua Lipa & Sean Paul]No li-i-i-ieGyal, we never missFeel your eyes, they all over meDon't be shy, take control of meGet the vibe, it's gonna be lit tonightGyal, we never miss, gyal, we never missNo li-i-i-ieHypnotised, pour another oneIt's alright, I know what you wantGet the vibe, it's gonna be lit tonightGyal, we never miss, gyal, we never missNo li-i-i-ieSame suh wi do itNo li-i-i-ieSuh wi set to itNo li-i-i-ieSame suh wi do itIt's gonna be lit tonightBada bang, bang, bang, yoNo li-i-i-ieSame suh wi do itNo li-i-i-ieSuh wi set to itNo li-i-i-ieSame suh wi do itIt's gonna be lit tonightBada bang, bang, bangNo li-i-ie"
161,spotify:track:0k5hoseEJnCAbpRh38dNoI,Title,Meghan Trainor,True,0.779,0.754,5,-4.358,0.0966,0.343,2.6e-06,0.0965,0.883,89.998,68,"[Verse 1]If you want my loveYou gotta do what it doesIf you want these sweet-like-sugar Gucci lipsYou gotta give it upI know you think I'm cool (Ooh-ooh-ooh)But I ain't one of the boys (Ooh-ooh-ooh)No, don't be scared that I'm gon' tie ya down, ha (Ooh-ooh-ooh)I need a little more[Chorus]Baby, don't call me your friendIf I hear that word againYou might never get a chanceTo see me naked in your bedAnd I know girls ain't hard to findBut if you think you wanna tryThen consider this an invitationTo kiss my ass goodbye[Post-Chorus]Give me that title, titleCome on, give me that title, titleBetter give me that title, titleCome on, give me that title, title"
162,spotify:track:4lIxdJw6W3Fg4vUIYCB0S5,Style,Taylor Swift,False,0.598,0.786,2,-5.572,0.0383,0.00253,0.0016,0.117,0.456,95.019,82,"[Verse 1]MidnightYou come and pick me up, no headlightsA long driveCould end in burning flames or paradiseFade into view, ohIt's been a while since I have even heard from you(Heard from you)[Pre-Chorus]And I should just tell you to leave, 'cause IKnow exactly where it leads, but IWatch us go 'round and 'round each time[Chorus]You got that James Dean daydream look in your eyeAnd I got that red lip classic thing that you likeAnd when we go crashing down, we come back every time'Cause we never go out of style, we never go out of styleYou got that long hair, slicked back, white t-shirtAnd I got that good girl faith and a tight little skirtAnd when we go crashing down, we come back every time'Cause we never go out of style, we never go out of style[Verse 2]So it goesHe can't keep his wild eyes on the road, mmmTakes me homeThe lights are off, he's taking off his coat, mmm, yeahI say, ""I heard, ohThat you've been out and about with some other girl""Some other girl"
163,spotify:track:68HocO7fx9z0MgDU0ZPHro,Every Summertime,NIKI,False,0.628,0.676,6,-4.227,0.0424,0.393,6.94e-05,0.0978,0.723,78.996,79,"[Verse 1]Eighteen, we were undergradsStayed out late, never made it to class, uhOuter Richmond in a taxi cabYou were sweatin' bullets on the way to my Dad'sAnd oh, you said, ""Baby, think we're movin' too fast!""[Pre-Chorus 1]And I swear the magnolias flashed a smile (Flashed a smile)And that's when I caught me hopin' you'd stay a while (Stay a while)[Chorus]Baby, I'd give up anything to travel inside your mindBaby, I fall in love again come every summertimeMy daddy taught me to choose 'em wisely but you don't have to try'Cause, baby, I fall in lovе every summertimе[Verse 2]Twenty-five, man we're missin' churchLaugh 'bout everyone we're hatin' at workDinner with your sister and the jokes kinda hurtCry the way home and you're puttin' me first, ohYeah, you just always know what to say[Pre-Chorus 2]We're strolling down the boulevard, and dancing under streetlights (Oh, the lights)Every year we get older and I'm still on your side (Oh, I)"
164,spotify:track:7uoFMmxln0GPXQ0AcCBXRq,Snowman,Sia,False,0.716,0.512,1,-6.257,0.0331,0.483,0.0,0.0928,0.326,104.957,78,"[Verse 1]Don't cry, snowman, not in front of meWho'll catch your tears if you can't catch me, darling?If you can't catch me, darlingDon't cry, snowman, don't leave me this wayA puddle of water can't hold me close, babyCan't hold me close, baby[Chorus]I want you to know that I'm never leaving'Cause I'm Mrs. Snow, 'til death we'll be freezingYeah, you are my home, my home for all seasonsSo come on, let's goLet's go below zero and hide from the sunI'll love you forever where we'll have some funYes, let's hit the North Pole and live happilyPlease don't cry no tears now, it's Christmas, baby[Post-Chorus]My snowman and me, ehMy snowman and meBaby[Verse 2]Don't cry, snowman, don't you fear the sunWho'll carry me without legs to run, honey?Without legs to run, honeyDon't cry, snowman, don't you shed a tearWho'll hear my secrets if you don't have ears, baby?If you don't have ears, baby"
166,spotify:track:4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,True,0.695,0.54,4,-5.692,0.0493,0.299,0.0,0.367,0.415,121.932,82,"[Intro]Fuck you and your mom and your sister and your jobAnd your broke-ass car and that shit you call artFuck you and your friends that I'll never see againEverybody but your dog, you can all fuck off[Verse 1]I swear I meant to mean the best when it endedEven tried to bite my tongue when you start shitNow you're textin' all my friends asking questionsThey never even liked you in the first placeDated a girl that I hate for the attentionShe only made it two days, what a connectionIt's like you'd do anythin' for my affectionYou're goin' all about it in the worst ways[Pre-Chorus]I was into you, but I'm ovеr it nowAnd I was tryna be niceBut nothing's getting through, so lеt me spell it out[Chorus]A-B-C-D-E, F youAnd your mom and your sister and your jobAnd your broke-ass car and that shit you call artFuck you and your friends that I'll never see againEverybody but your dog, you can all fuck off"
168,spotify:track:5QO79kh1waicV47BqGRL3g,Save Your Tears,The Weeknd,True,0.68,0.826,0,-5.487,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,88,"[Intro]OohNa-na, yeah[Verse 1]I saw you dancing in a crowded room (Uh)You look so happy when I'm not with youBut then you saw me, caught you by surpriseA single teardrop falling from your eye[Refrain]I don't know why I run awayI make you cry when I run away[Verse 2]You could've asked me why I broke your heartYou could've told me that you fell apartBut you walked past me like I wasn't thereAnd just pretended like you didn't care[Refrain]I don't know why I run awayI make you cry when I run away[Pre-Chorus]Take me back 'cause I wanna staySave your tears for another"
169,spotify:track:6jRq8gaZhMUyy5RclRPcAf,hot girl bummer,blackbear,True,0.782,0.559,6,-7.106,0.0767,0.125,0.0,0.385,0.685,129.992,79,"[Intro]Fuck you, and you, and youI hate your friends and they hate me tooI'm through, I'm through, I'm throughThis that hot girl bummer anthemTurn it up and throw a tantrum[Verse 1]This that hot girl bummer anthemTurn it up and throw a tantrumThis that throw up in your Birkin bagHook up with someone randomThis that social awkward suicideThat buy your lips and buy your likesI swear she had a manBut shit hit different when it's Thursday night[Pre-Chorus]That college dropout musicEvery day leg day, she be too thickAnd my friends are all annoyingBut we go dumb, yeah, we go stupidThis that 10K on the tableJust so we can be secludedAnd the vodka came dilutedOne more line, I'm superhuman"
170,spotify:track:0CXVjQI9wsqaGeIARkkpYc,I Wanna Love You,Akon,True,0.866,0.454,0,-9.383,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,75,"[Intro: Akon]KonvictKonvict, Music, and you know we Upfront[Chorus: Akon]I see you windin' and grindin' up on the floorI know you see me lookin' at you and you already knowI wanna love you (Love you), you already knowI wanna love you (Love you), you already know, girl[Verse 1: Snoop Dogg]Money in the air as mo' fellGrab you by your coattail, take you to the motel, ho saleDon't tell, won't tellBaby say, ""I don't talk Dogg, then she told on me"", oh wellTake a picture with me, what the flick gon' do?Baby, stick to me, and I'ma stick on youIf you pick me, then I'ma pick on youD-O double G and I'm here to put this d— on youI'm stuck on p— and yours is rightRip ridin' the poles and them doors is tightAnd I'ma get me a shot 'fo the end of the night'Cause p— is p—, and baby, your p— for life[Chorus: Akon]I see you windin' and grindin' up on the floorI know you see me lookin' at you and you already knowI wanna love you (Love you), you already knowI wanna love you (Love you), you already know, girl"
171,spotify:track:2PcJoVkfjcbvoqBxV1Nj7y,All I Wanna Do,Jay Park,True,0.613,0.668,8,-6.867,0.267,0.245,0.0,0.0735,0.509,96.176,67,"[Intro]Girl...(I need a Cha Cha beat, boy)[Chorus]Girl, pardon me, I don't mean to be rudeBut I got some paper, wanna spend it on youAll I wanna do is kick it with youBottles on deck for you and your crewBaby swing by, girl, you should come throughAll I wanna do is kick it with you (Yeah, okay)[Verse 1]Yeah, ooh girl, look at you, babyAlmost lookin' flyer than meAnd I, I got that gold rollieWith the Benzel and Louis Vuitton on my bodyAnd I know that shit don't impress youSo no bullshit, girl, nothin' extraUh, girl, I ain't even playing gamesI wanna take you home, I'm just being frank, oh yeah[Pre-Chorus]I been fantasizing 'bout you, girl, all nightPut yo panties to the side if it's alright"
173,spotify:track:5jzKL4BDMClWqRguW5qZvh,Teenage Dream,Katy Perry,False,0.719,0.798,10,-4.582,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,75,"[Verse 1]You think I'm pretty without any makeup onYou think I'm funny when I tell the punch line wrongI know you get me, so I let my walls come down, downBefore you met me, I was alrightBut things were kinda heavy, you brought me to lifeNow every February, you'll be my Valentine, Valentine[Pre-Chorus]Let's go all the way tonightNo regrets, just loveWe can dance until we dieYou and I, we'll be young forever[Chorus]You make me feel like I'm livin' a teenage dreamThe way you turn me on, I can't sleepLet's run away and don't ever look backDon't ever look backMy heart stops when you look at meJust one touch, now, baby, I believeThis is real, so take a chance and don't ever look backDon't ever look back[Verse 2]We drove to Cali and got drunk on the beachGot a motel and built a fort out of sheetsI finally found you, my missing puzzle pieceI'm complete"
174,spotify:track:4DvhkX2ic4zWkQeWMwQ2qf,Like A G6,Far East Movement,False,0.435,0.837,3,-8.126,0.449,0.00676,0.0,0.117,0.778,124.913,71,"[Chorus: Dev]Poppin bottles in the ice, like a blizzardWhen we drink we do it right, gettin' slizardSippin sizzurp in my ride, like Three 6Now I'm feelin' so fly like a G6Like a G6, like a G6Now I'm feelin' so fly like a G6Like a G6, like a G6Now I'm feelin' so fly like a G6[Verse 1: Cataracs]Gimme that MoetGimme that CristalLadies love my style, at my table gettin wildGet them bottles poppin', we get that drip and that dropNow give me two more bottles cuz you know it don't stop[Pre-Chorus: Cataracs]Hell yeah, drink it up, drink-drink it upWhen sober girls around me, they be actin' like they drunkThey be actin' like they drunk, actin'-actin' like they drunkWhen sober girls around me, they be actin' like they drunk[Chorus: Dev]Poppin bottles in the ice, like a blizzardWhen we drink we do it right, gettin' slizardSippin sizzurp in my ride, like Three 6Now I'm feelin' so fly like a G6Like a G6, like a G6Now I'm feelin' so fly like a G6Like a G6, like a G6Now I'm feelin' so fly like a G6"
175,spotify:track:0yIywEquxORnu1dR0WYsdN,Love Me,Justin Bieber,False,0.729,0.868,3,-3.319,0.0609,0.00939,0.0,0.283,0.632,124.957,70,"[Verse 1]My friends say I'm a fool to think that you're the one for meI guess I'm just a sucker for love'Cause honestly the truth is that you know I'm never leaving'Cause you're my angel sent from above[Pre-Chorus]Baby you can do no wrong, my money is yoursGive you little more because I love ya, love yaWith me, girl, is where you belong, just stay right hereI promise my dear I'll put nothing above ya, above ya[Chorus]Love me, love me, say that you love meFool me, fool me, oh how you do meKiss me, kiss me, say that you miss meTell me what I want to hear, tell me you love meLove me, love me, say that you love meFool me, fool me, oh how you do meKiss me, kiss me, say that you miss meTell me what I want to hear, tell me you love me[Verse 2]People try to tell me but I still refuse to listen'Cause they don't get to spend time with youA minute with you is worth more thanA thousand days without your love, oh your love, oh"
176,spotify:track:6epn3r7S14KUqlReYr77hA,Baby,Justin Bieber,False,0.728,0.859,5,-5.237,0.137,0.0401,0.0,0.111,0.535,65.043,83,"[Produced by The-Dream and Tricky Stewart][Intro: Justin Bieber]Oh, woah-oh-oh-oh-ohOh, woah-oh-oh-oh, ohOh, woah, oh-oh-oh, oh, oh-oh, oh, oh-oh, oh[Verse 1: Justin Bieber & Ludacris]You know you love me, I know you care (Yo, uh-huh)Just shout whenever and I'll be there (Yo, uh-huh)You are my love, you are my heart (Yo, uh-huh)And we will never, ever, ever be apart (Yo, uh-huh)Are we an item? Girl, quit playin' (Yo, uh-huh)We're just friends, what are you sayin'? (Yo, uh-huh)Said, ""There's another"" and looked right in my eyes (Yo, uh-huh)My first love broke my heart for the first time, and I was like (Yo, uh-huh)[Chorus: Justin Bieber]Baby, baby, baby, ohLike baby, baby, baby, noLike baby, baby, baby, ohThought you'd always be mine, mineBaby, baby, baby, ohLike baby, baby, baby, noLike baby, baby, baby, ohThought you'd always be mine, mine"
177,spotify:track:4nTjkWK590oBDcnIxTr1mI,Favorite Girl,Justin Bieber,False,0.581,0.681,7,-4.469,0.0435,0.0472,0.0,0.104,0.634,176.034,70,"[Verse 1]I always knew you were the bestThe coolest girl I knowSo prettier than all the rest, the star of my showSo many times I wished you'd be the one for meBut never knew you'd get like this, girlWhat'd you do to me?[Pre-Chorus]You're who I'm thinking ofAnd girl, you ain't my runner-upAnd no matter what, you're always number one[Chorus]My prize possession, one and onlyAdore you, girl, I want youThe one I can't live withoutThat's you, that's youYou're my special little ladyThe one that makes me crazyOf all the girls I've ever known, it's you, it's you[Post-Chorus]My favorite, my favoriteMy favorite, my favorite girlMy favorite girl"
179,spotify:track:6I3mqTwhRpn34SLVafSH7G,Ghost,Justin Bieber,False,0.601,0.741,2,-5.569,0.0478,0.185,2.91e-05,0.415,0.441,153.96,87,"[Verse 1]Youngblood thinks there's always tomorrowI miss your touch some nights when I'm hollowI know you crossed a bridge that I can't followSince the love that you left is all that I get, I want you to know[Chorus]That if I can't be close to youI'll settle for the ghost of youI miss you more than life (More than life)And if you can't be next to meYour memory is ecstasyI miss you more than lifeI miss you more than life[Verse 2]Youngblood thinks there's always tomorrowI need more time, but time can't be borrowedI'd leave it all behind if I could followSince the love that you left is all that I get, I want you to know[Chorus]That if I can't be close to youI'll settle for the ghost of youI miss you more than life (Yeah)And if you can't be next to meYour memory is ecstasy (Oh)I miss you more than lifeI miss you more than life"
180,spotify:track:5elW2CKSoqjYoJ32AGDxf1,Polaroid Love,ENHYPEN,False,0.738,0.67,7,-3.766,0.0439,0.458,0.0,0.361,0.651,138.055,78,"[엔하이픈 ""Polaroid Love"" 가사][Intro: Jake]It's like a polaroid love사랑 촌스런 그 감정근데 내 가슴이 뛰어왜 나 이래 나 (Yo)[Verse 1: Jay, Sunghoon]왜 사랑에 목 매는 건지어차피 뻔한 감정이잖아분명 다 안다 믿었지알고도 빠진 함정인가 봐[Pre-Chorus: Heeseung, Sunoo]나도 모르게 when you call my name가슴 아프게 나의 심장이 쿵쿵[Chorus: Jake, NI-KI, Jungwon, Sunoo, *All*]It's like a polaroid love사랑 촌스런 그 감정근데 내 가슴이 뛰어왜 나 이래 나It's like a polaroid love내 뜻대로 되지 않아흔한 filter조차 없어But I love that vibe*(Yeah, yeah, yeah, yeah)*"
183,spotify:track:6qn9YLKt13AGvpq9jfO8py,We Found Love,Rihanna,False,0.734,0.766,1,-4.485,0.0383,0.025,0.00138,0.108,0.6,127.986,84,"[Video Intro: Agyness Deyn]It's like you're screaming, and no one can hearYou almost feel ashamed, that someone could be that importantThat without them, you feel like nothingNo one will ever understand how much it hurtsYou feel hopeless, like nothing can save youAnd when it's over and it's goneYou almost wish you could have all that bad stuff backSo that you could have the good[Verse 1: Rihanna]Yellow diamonds in the lightAnd we're standing side by sideAs your shadow crosses mineWhat it takes to come alive[Pre-Chorus: Rihanna]It's the way I'm feeling, I just can't denyBut I've gotta let it go[Chorus: Rihanna]We found love in a hopeless placeWe found love in a hopeless placeWe found love in a hopeless placeWe found love in a hopeless place"
184,spotify:track:275a9yzwGB6ncAW4SxY7q3,Panda,Desiigner,True,0.685,0.731,10,-5.503,0.414,0.0292,0.0,0.369,0.266,145.245,68,"[Intro]You are now listening to the hottest producer with the hottest beats on the net, MenaceThis what they all been waitin' for? I guess so (Grrah)They been waitin' for this shit for a long time, didn't they? (Git, git, git, grrah)This what they all been waitin' for? I guess soThey been waitin' for this shit for a long time, didn't they? (Git, git, git, grrah)Ayy, I'm just feelin' my vibe right now (Ayy)I'm feelin' myself (Grrah)[Refrain]Panda, Panda (Git)Panda, Panda, Panda, Panda, Panda (Git, git, git)[Chorus]I got broads in Atlanta (Ooh)Twistin' dope, lean, and the Fanta (Grrah)Credit cards and the scammers (Woo)Hittin' off licks in the bando (Git)Black X6, Phantom (Woo)White X6 look like a pandaGoin' out like I'm Montana (Grrah)Hundred killas, hundred hammers (Git, grrah)Black X6, PhantomWhite X6, panda (Grrah)Pockets swole, DannySellin' bar, candy (Git, git)Man, I'm the macho like Randy (Woo)The choppa go Oscar for Grammy (Grrah)Bitch nigga, pull up ya panty (Woo)Hope you killas understand me (Grrah)I got broads in Atlanta (Ooh)Twistin' dope, lean, and the Fanta (Grrah)Credit cards and the scammersHittin' off licks in the bando (Grrah)Black X6, Phantom (Woo)White X6 look like a panda (Git)Goin' out like I'm Montana (Grrah)Hundred killas, hundred hammers (Grrah)Black X6, Phantom (Git)White X6, panda (Git, git; woo)Pockets swole, Danny (Grrah)Sellin' bar, candy (Ooh)Man, I'm the macho like Randy (Git)The choppa go Oscar for Grammy (Git, git)Bitch nigga, pull up ya panty (Grrah)Hope you killas understand me (Grrah)"
185,spotify:track:5vUnjhBzRJJIAOJPde6zDx,TO THE MOON,JNR CHOI,True,0.745,0.65,2,-11.814,0.346,0.0451,0.00758,0.111,0.386,144.047,71,"[Intro: Sam Tompkins]Sit by myselfTalking to the moon[Chorus: Jnr Choi & Sam Tompkins]Teh, ha, pull up the ting, gon' turn upTeh, ha, yeah, yeah (Tryna get to you)Teh, ha, ha, pull up the ting, gon' turn upTeh, ha, yeah, yeah (Tryna get to you), teh, teh, tehPull up the ting, gon' turn up(Brr, bo-bo-bo, bo-bo-bo, bo-bo-bo; tryna get to you)Yeah, yeah, pull up the ting, gon' turn up(Doo-doo-doo-doo) Yeah (Tryna get to you)[Verse 1: Jnr Choi]Ooh, yeah, come for the zoov, yeahPull up for certain, yeah, come set the mood, yeahYou come like sunshine, yeah, call me the moonBaby girl fine, so fine, so finе, might give her the wood, yеahOoh, yeah, come for the zoov, yeahPull up for certain, yeah, come set the mood, yeahYou come like sunshine, yeah, call me the moonBaby girl fine, so fine, so fine, might give her the wood, yeah[Chorus: Jnr Choi & Sam Tompkins](Moon) Teh, ha, pull up the ting, gon' turn upTeh, ha, yeah, yeah (Tryna get to you)Teh, ha, ha, pull up the ting, gon' turn upTeh, ha, yeah, yeah (Tryna get to you), teh, teh, tehPull up the ting, gon' turn up(Brr, bo-bo-bo, bo-bo-bo, bo-bo-bo; tryna get to you)Yeah, yeah, pull up the ting, gon' turn up(Doo-doo-doo-doo) Yeah, yeah (Tryna get to you)"
186,spotify:track:0vLUcf0D21qANv4C2ES7Ay,Upside Down,JVKE,False,0.88,0.504,2,-6.76,0.0609,0.0532,0.0715,0.443,0.476,120.043,64,"[Pre-Chorus: JVKE, KBFR]Down south, hood baby (Hood baby)Make all the girls go crazy (Ah)Go (Go)Go (Go)Go stupidBut you smart like an A-plus student[Chorus: JVKE]Up, down, right, downLooking for your love right nowLa-la-la-laUp, down, all aroundTurn my stomach upside downLa-la-la-la[Verse: JVKE]I found your hair-tie in my carI could only drive so far without a breakdown (Ah)Baby, you’re the queen of heartsYou know how to play your cards, you keep ‘em face-down (Ah)Ooh, I miss your face nowLookin’ at your pictures, scrollin’ way down (Ah)Wishing I could fix all my mistakesI wish I could erase youGirl, I can’t replaceYou’re the one that got away (Ooh)"
187,spotify:track:5TTXEcfsYLh6fTarLaevTi,lowkey,NIKI,True,0.752,0.494,0,-8.18,0.0559,0.432,0.0,0.0869,0.227,117.901,81,"[Verse 1]Wonder what I'll do when the cops come throughAnd the whiskey's run out'Cause I've been lookin' at you since half past twoWanna take this downtown?This liquid courage got me way too honestPut your phone on vibrate, let's catch a vibe, babeWhile the sun's downHush now, I know we're a little too fucked up to stay still, loveBe as quiet as you can, 'cause if anyone seesThey'll just blow shit upI don't gotta know if you're takenI'll just let ya know bedroom's vacantNo one's gotta know, just us and the moon 'til the sun starts wakin'[Pre-Chorus]Up's the only direction I seeAs long as we keep this[Chorus]Low, low, low, low, low, low, low, low-key (Ah-ah, ah-ah)You ain't even gotta lo- lo- lo- lo- lo- lo- lo-love me (Ah-ah, ah-ah)Us in a king-size, keep it a secretSay I'm your queen, I don't wanna leave thisLow, low, low, low, low, low, low, low-key"
